Q3A,Q5A,Q10A,Q13A,Q16A,Q17A,Q21A,Q24A,Q26A,Q31A,Q34A,Q37A,Q38A,Q42A,country,education,gender,age,married,familysize,soma_depressao,indice_depressao
2,3,3,2,1,3,2,1,2,1,2,2,0,1,29,3,2,32,2,3,25,3
0,1,1,1,1,0,0,1,0,1,1,0,0,3,1,4,2,25,1,6,10,1
1,2,2,2,0,1,0,1,1,1,0,1,0,1,1,4,2,32,1,2,13,1
1,2,2,3,1,3,3,1,3,3,3,1,2,3,1,3,2,22,1,5,31,4
3,3,3,3,3,3,3,3,3,2,3,2,3,2,1,3,2,19,1,4,39,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,31,2,6,0,0
0,1,0,1,1,1,1,1,1,0,1,1,1,2,2,4,2,30,1,3,12,1
2,3,3,3,1,2,1,2,3,3,3,2,2,3,9,3,2,24,1,10,33,4
1,1,0,2,1,1,0,1,2,2,0,1,0,2,1,3,2,21,1,2,14,2
3,3,3,3,3,3,3,3,3,2,3,3,3,3,6,2,2,53,3,2,41,4
2,3,3,2,2,0,2,3,3,2,0,3,1,1,12,4,2,36,2,2,27,3
0,2,0,2,3,0,0,1,1,2,0,0,0,3,2,4,2,39,1,2,14,2
1,2,3,3,3,3,3,2,3,3,3,2,2,3,1,3,2,21,1,3,36,4
1,1,2,3,3,2,1,3,2,2,3,2,2,1,1,4,1,23,1,3,28,4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,18,1,6,1,0
1,1,0,1,3,3,1,2,1,2,0,2,2,3,1,3,2,27,1,3,22,3
0,1,1,3,0,3,1,0,0,1,2,1,1,1,1,3,1,19,1,3,15,2
1,3,1,3,1,3,0,2,3,0,3,1,2,2,1,2,2,18,1,7,25,3
0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,25,1,2,3,0
3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,37,3,3,41,4
0,1,3,1,0,2,0,1,1,0,2,1,0,1,2,2,2,21,1,4,13,1
0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,2,2,29,1,6,6,0
1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,3,2,21,1,8,10,1
3,2,3,3,1,3,2,2,3,3,3,2,2,1,12,4,2,21,1,2,33,4
1,2,2,3,3,3,3,2,2,1,2,2,2,2,1,3,2,19,1,5,30,4
0,0,1,1,1,1,1,1,3,0,1,0,3,0,26,3,2,20,1,4,13,1
1,1,3,1,2,1,1,1,2,2,1,1,1,2,9,2,2,21,1,2,20,2
2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,2,25,1,6,41,4
1,3,1,1,1,2,1,3,1,2,1,1,1,3,10,3,1,35,2,2,22,3
1,1,2,3,2,2,0,3,2,1,1,1,1,3,1,3,2,27,1,4,23,3
1,2,2,3,0,1,2,3,3,2,3,0,0,2,1,3,2,20,1,6,24,3
1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,3,2,28,1,4,5,0
2,3,1,3,1,2,2,1,2,2,2,1,1,3,2,2,3,21,1,2,26,3
2,2,2,3,1,3,3,1,3,2,3,1,3,1,34,2,2,18,1,2,30,4
0,0,0,0,2,0,0,1,0,2,0,0,0,1,1,4,1,23,1,3,6,0
3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,3,1,20,1,5,41,4
0,0,0,1,0,2,0,0,1,0,2,0,0,2,1,2,2,21,1,3,8,0
2,2,1,3,2,3,3,1,3,1,3,2,3,2,1,2,1,20,1,5,31,4
2,3,1,1,1,1,2,2,2,2,1,2,1,3,18,4,1,57,1,5,24,3
1,1,0,1,1,1,1,1,2,1,1,0,0,2,3,2,1,20,1,1,13,1
1,1,2,3,2,1,3,3,1,2,3,2,2,2,1,2,2,20,1,5,28,4
2,3,1,3,3,3,3,1,3,1,3,3,3,1,3,3,2,21,1,2,33,4
0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,3,2,27,1,6,7,0
1,1,0,2,1,1,1,0,1,0,1,0,1,1,1,2,2,20,1,4,11,1
1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,3,2,19,1,3,18,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,20,1,2,0,0
3,3,2,3,2,2,2,2,3,2,2,2,2,3,6,3,2,19,1,1,33,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,56,3,3,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3,2,30,1,4,2,0
3,3,3,3,3,2,2,3,3,3,3,3,3,3,1,2,2,22,1,4,40,4
2,3,3,3,1,3,3,2,3,2,2,3,3,2,1,2,2,24,1,3,35,4
1,1,1,1,0,1,3,2,1,0,1,0,0,1,1,2,1,20,1,4,13,1
0,1,2,2,2,2,2,2,2,2,2,3,0,2,1,4,2,29,2,1,24,3
0,3,0,0,1,0,0,2,0,0,0,0,0,2,2,3,2,34,3,3,8,0
1,2,2,1,3,2,2,1,0,2,1,1,2,2,1,2,1,19,1,2,22,3
3,3,1,3,3,3,2,3,1,3,2,0,3,2,1,2,2,18,1,4,32,4
1,0,0,0,0,0,1,0,0,2,0,0,0,3,1,3,2,24,1,4,7,0
3,2,0,3,2,0,0,2,2,2,0,0,0,2,1,3,2,24,1,6,18,2
1,2,1,2,1,3,1,1,1,2,1,1,1,1,40,3,2,23,1,10,19,2
1,3,1,2,1,1,1,2,1,1,1,2,1,1,1,3,1,25,1,4,19,2
2,2,1,2,1,1,0,1,3,2,2,1,0,3,1,4,2,25,1,4,21,3
0,1,0,1,0,0,1,1,0,1,1,1,0,1,2,2,3,20,1,2,8,0
1,1,1,3,2,3,2,2,3,1,2,2,2,3,1,4,2,31,1,3,28,4
1,0,2,3,1,3,3,1,2,2,3,3,2,2,2,2,2,28,1,7,28,4
2,2,1,3,2,2,0,2,3,3,3,1,0,1,2,2,2,35,2,3,25,3
0,0,0,0,0,0,0,1,1,0,0,0,0,0,30,3,2,28,1,2,2,0
0,0,1,0,0,0,0,1,1,1,0,0,0,2,41,3,1,22,1,5,6,0
0,2,1,3,1,2,2,2,3,2,2,1,2,2,3,3,1,27,1,2,25,3
2,3,3,3,3,3,1,3,3,3,3,3,1,2,38,3,1,30,1,3,36,4
3,3,2,3,2,2,3,3,3,3,3,1,2,2,2,3,1,19,1,4,35,4
1,2,1,3,2,1,1,2,3,2,1,2,2,0,9,2,2,22,1,2,23,3
3,3,2,3,3,1,2,2,2,3,2,3,2,3,36,2,2,23,1,1,34,4
1,1,1,1,1,1,1,1,1,0,1,1,1,0,9,3,2,21,1,2,12,1
1,2,3,3,2,3,3,2,3,2,3,2,3,2,1,2,2,21,1,3,34,4
3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,1,20,1,3,41,4
0,2,2,3,1,3,1,1,3,0,3,0,0,1,1,3,2,20,1,5,20,2
2,2,2,2,3,3,3,2,1,3,2,3,3,3,5,2,3,24,1,2,34,4
0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,4,1,46,2,7,6,0
0,2,0,2,2,2,0,1,3,2,2,0,0,3,1,3,1,23,1,8,19,2
1,2,1,3,2,3,3,3,3,2,3,3,2,1,1,4,2,25,2,3,32,4
1,2,3,3,3,3,3,1,3,2,2,3,3,3,26,3,1,28,2,3,35,4
1,2,1,1,1,1,1,2,1,1,2,1,1,2,26,3,1,20,1,2,18,2
1,1,1,0,1,0,0,2,0,1,1,1,0,1,1,2,2,21,1,3,10,1
2,3,2,1,3,2,2,2,2,1,2,1,2,1,3,4,2,31,1,2,26,3
1,2,1,1,2,1,1,2,1,0,2,1,1,2,1,2,1,20,1,3,18,2
1,0,1,0,0,0,1,1,1,1,0,1,0,2,25,3,2,25,1,6,9,0
0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,4,2,23,1,4,8,0
1,1,0,1,1,1,0,1,1,1,0,0,0,1,2,2,2,18,1,2,9,0
1,1,2,2,2,1,2,1,1,1,1,2,1,2,1,3,2,19,1,3,20,2
0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,4,1,61,2,5,3,0
1,1,1,2,2,2,0,1,2,1,1,3,0,3,1,2,2,19,1,3,20,2
1,1,0,3,3,1,1,1,3,0,1,0,1,3,26,3,2,19,1,4,19,2
3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,21,1,4,42,4
2,1,1,1,2,0,0,0,1,3,1,3,0,2,1,4,2,23,1,5,17,2
0,3,1,1,0,0,0,0,2,1,1,0,0,2,2,2,2,19,1,4,11,1
1,1,1,1,1,2,0,1,1,2,1,2,1,2,1,2,1,21,1,2,17,2
1,2,3,3,1,1,3,2,2,3,3,3,3,2,18,2,2,19,1,6,32,4
0,0,0,2,1,1,0,0,2,0,1,1,0,0,1,3,2,24,1,8,8,0
1,2,1,2,3,3,1,1,2,0,2,1,3,2,9,4,2,25,1,4,24,3
0,1,3,3,1,2,3,1,3,2,2,2,2,1,2,4,2,53,2,9,26,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,27,1,5,42,4
3,3,2,1,3,1,0,0,0,3,2,0,1,3,1,3,2,24,1,7,22,3
0,0,1,3,3,0,1,0,0,3,1,0,1,2,1,3,2,25,1,1,15,2
0,1,0,1,0,1,0,2,1,1,1,2,1,2,9,2,2,21,1,3,13,1
1,1,1,2,2,2,2,1,0,1,2,2,0,2,29,2,2,18,1,4,19,2
2,0,2,0,2,0,0,0,2,2,0,0,0,0,1,3,2,19,1,6,10,1
2,3,3,3,3,3,3,2,3,3,3,2,3,3,1,3,2,23,1,7,39,4
0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,4,2,25,1,3,6,0
1,2,2,2,3,3,3,3,2,2,2,3,3,3,1,2,2,22,1,4,34,4
3,2,3,3,3,3,2,3,2,2,3,3,3,3,1,3,2,20,1,5,38,4
2,3,3,3,2,3,0,3,3,2,3,3,0,3,4,3,2,54,2,6,33,4
3,3,2,3,2,3,3,1,3,2,3,3,3,3,1,4,2,23,1,6,37,4
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3,1,27,1,3,13,1
1,1,3,3,3,3,1,1,2,1,3,2,3,2,1,2,2,18,1,3,29,4
1,1,0,2,2,1,0,2,1,2,1,1,0,3,44,2,2,22,1,6,17,2
2,3,3,2,3,3,3,3,3,3,3,3,0,3,1,2,1,19,1,3,37,4
0,1,1,1,1,1,1,1,0,1,0,3,1,2,2,3,2,19,1,1,14,2
1,1,0,1,0,1,0,0,1,1,0,0,0,1,34,4,2,20,1,8,7,0
0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,3,2,22,1,6,4,0
1,1,1,2,1,1,1,1,2,2,1,1,0,0,38,4,1,48,3,2,15,2
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,21,1,3,15,2
0,3,3,2,1,2,3,1,1,2,2,3,3,2,2,1,2,21,1,1,28,4
1,2,0,1,0,0,0,0,1,0,0,0,0,2,2,2,2,28,1,2,7,0
0,2,1,2,1,2,1,1,1,1,3,1,3,0,1,3,2,19,1,4,19,2
1,2,1,1,2,2,1,1,0,2,2,0,0,2,1,3,2,20,1,6,17,2
3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,2,26,1,2,42,4
2,2,0,3,3,0,1,2,1,3,1,0,1,2,29,3,1,21,1,5,21,3
1,1,3,3,1,3,3,1,3,0,3,3,3,2,1,3,2,21,1,4,30,4
2,2,0,2,2,1,0,2,2,1,1,0,0,2,2,3,2,32,1,4,17,2
3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,27,1,2,42,4
3,3,3,3,2,3,2,3,2,3,3,2,2,2,6,2,1,44,3,2,36,4
1,2,3,2,1,3,3,1,2,1,3,3,3,2,1,3,2,20,1,6,30,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,19,1,4,0,0
2,1,2,1,0,1,0,1,1,1,2,1,1,2,1,2,2,18,1,4,16,2
2,3,3,1,2,3,3,1,3,3,3,3,2,2,9,4,1,33,1,3,34,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,24,1,3,1,0
1,2,1,1,3,0,1,2,1,3,0,1,0,2,5,2,1,18,1,4,18,2
2,3,2,2,3,3,2,2,3,2,3,2,2,1,3,2,1,33,1,2,32,4
2,3,3,3,3,3,3,2,3,1,3,3,3,0,1,2,2,19,1,3,35,4
3,2,2,3,1,3,3,3,3,1,3,2,3,3,1,3,1,19,1,3,35,4
1,2,2,3,2,3,2,1,3,1,3,2,3,1,1,2,2,19,1,3,29,4
1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,3,2,23,1,2,9,0
3,3,3,3,3,0,1,3,1,3,1,3,0,3,2,2,2,20,1,3,30,4
2,2,2,3,2,3,2,2,2,3,3,1,2,3,43,3,2,28,1,9,32,4
1,3,2,3,2,1,3,2,3,2,2,1,1,3,1,3,2,24,1,5,29,4
1,0,0,1,0,0,0,0,1,0,0,0,1,1,2,2,2,37,1,2,5,0
2,2,2,3,1,3,2,1,3,1,3,3,2,1,1,3,2,27,1,4,29,4
0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,3,2,20,1,4,4,0
2,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,2,43,1,2,41,4
1,3,3,2,2,3,1,3,3,0,3,2,3,3,1,2,2,19,1,3,32,4
0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,3,2,34,2,1,1,0
1,3,3,3,3,1,1,3,3,1,3,1,2,3,26,3,2,20,1,3,31,4
1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,28,1,2,25,3
1,3,1,1,1,2,0,2,1,1,2,2,0,3,1,3,1,23,1,5,20,2
2,3,2,3,3,3,1,3,3,3,3,1,1,3,26,3,1,22,1,7,34,4
1,1,1,0,0,1,2,1,0,0,1,1,1,1,1,3,2,19,1,5,11,1
0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,2,32,2,3,3,0
1,1,1,3,2,3,1,1,2,1,2,1,1,2,1,3,2,20,1,9,22,3
1,1,0,0,0,0,0,1,0,0,0,1,0,1,44,2,2,23,1,3,5,0
2,3,2,3,3,3,1,3,3,3,3,3,1,3,2,2,2,23,1,3,36,4
0,1,1,0,0,0,0,1,0,0,1,0,0,1,9,3,2,20,1,2,5,0
2,2,3,3,2,3,3,2,2,3,3,3,3,1,1,2,1,23,1,3,35,4
2,3,3,2,3,2,3,3,2,2,3,3,3,2,1,4,2,25,1,5,36,4
1,0,0,1,0,0,0,0,0,1,0,1,0,0,11,3,2,50,3,2,4,0
1,0,1,2,2,1,0,1,2,1,0,0,0,1,1,4,2,37,1,3,12,1
1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,2,1,28,1,7,9,0
0,1,1,1,1,0,1,1,1,0,1,0,0,2,1,3,1,29,1,3,10,1
1,1,1,1,1,1,0,1,0,1,1,1,0,2,1,3,2,23,1,4,12,1
2,2,3,3,3,3,3,2,3,2,3,3,2,2,1,3,2,21,1,8,36,4
1,1,1,2,1,1,0,1,1,1,1,2,0,1,28,3,2,32,1,2,14,2
2,1,3,2,3,2,3,1,2,1,2,3,3,2,1,3,1,26,1,5,30,4
3,3,3,2,3,2,3,1,1,2,3,3,3,2,1,2,2,22,1,4,34,4
0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,54,2,2,2,0
0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,3,2,21,1,4,6,0
0,2,0,0,1,0,0,1,0,1,1,1,1,1,3,2,2,18,1,3,9,0
1,1,2,1,1,1,0,2,1,2,1,2,0,2,2,2,1,50,3,3,17,2
2,2,2,3,2,2,1,1,3,1,3,2,1,1,2,2,2,19,1,1,26,3
2,3,2,3,2,3,3,3,3,2,2,2,3,3,2,3,2,21,1,2,36,4
1,1,0,1,1,0,1,0,1,1,0,2,1,1,1,3,2,21,1,7,11,1
0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3,2,34,2,5,3,0
0,3,3,1,1,2,1,2,1,1,2,2,1,3,2,4,2,69,1,2,23,3
1,1,1,1,1,1,1,0,1,1,1,2,1,2,1,3,2,30,1,4,15,2
1,1,1,2,1,1,0,1,2,0,1,1,0,1,1,3,2,27,1,3,13,1
3,2,3,3,2,2,2,3,2,2,3,3,1,3,5,4,1,26,1,1,34,4
1,3,3,2,3,2,3,1,3,1,2,3,2,3,2,2,1,21,1,2,32,4
0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,3,2,23,1,2,3,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,27,1,5,14,2
1,2,3,3,2,3,2,1,1,2,2,2,3,2,1,3,2,23,1,3,29,4
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,3,2,53,2,6,3,0
1,0,3,1,1,2,2,0,1,1,1,1,2,2,1,2,2,20,2,3,18,2
2,2,2,2,2,2,2,3,2,2,2,2,1,2,3,2,1,63,3,1,28,4
1,1,1,3,2,1,1,1,0,1,1,1,1,1,1,2,2,19,1,5,16,2
0,0,1,1,0,1,0,1,1,1,0,0,0,2,2,4,2,72,3,9,8,0
1,1,2,3,1,1,2,1,1,1,2,0,1,1,1,2,2,19,1,8,18,2
0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,3,1,28,1,4,3,0
3,1,2,1,3,2,2,1,3,1,1,2,2,1,1,3,1,23,3,2,25,3
2,1,0,3,1,2,1,2,3,1,2,1,2,1,1,3,2,21,1,3,22,3
3,3,3,3,3,3,3,1,3,1,3,3,3,1,1,3,2,19,1,2,36,4
1,1,1,3,2,3,1,1,2,1,3,1,0,3,1,2,2,19,1,5,23,3
0,0,2,2,0,2,1,0,1,0,2,1,1,0,28,3,2,38,1,3,12,1
1,3,1,1,1,3,1,2,1,3,3,2,0,3,1,3,2,20,1,2,25,3
1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,21,1,4,18,2
1,1,1,1,3,1,0,3,1,2,3,1,0,2,1,4,2,24,1,3,20,2
3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,26,1,9,42,4
1,0,2,1,0,0,0,1,1,2,0,2,0,1,2,3,1,33,1,3,11,1
0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,3,2,27,1,5,4,0
1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,23,1,2,15,2
0,1,1,3,1,3,2,1,3,2,2,0,3,0,1,3,2,20,1,6,22,3
0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,2,1,27,1,4,4,0
3,2,1,3,3,2,2,2,2,2,2,1,2,2,1,3,2,22,1,6,29,4
1,2,1,1,1,2,1,0,0,1,1,2,2,2,1,2,2,22,1,4,17,2
2,2,2,3,2,3,2,1,2,1,2,3,2,1,2,3,2,21,1,5,28,4
1,0,2,1,1,1,1,2,0,2,1,1,1,3,4,2,1,49,1,1,17,2
2,1,1,2,2,2,1,1,1,1,2,1,2,1,1,2,2,20,1,3,20,2
1,1,2,2,3,2,2,2,1,2,2,1,2,1,1,3,2,22,1,3,24,3
2,3,3,3,3,2,2,2,2,2,2,3,2,3,1,3,1,31,1,5,34,4
1,1,2,3,2,2,2,3,1,2,3,2,3,3,5,2,1,27,1,5,30,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,35,1,2,0,0
2,1,2,3,3,1,2,1,1,1,1,1,2,3,1,4,2,24,2,6,24,3
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,1,35,2,5,2,0
0,0,0,2,1,0,0,0,0,0,0,0,2,0,1,3,1,21,1,4,5,0
1,0,0,1,0,0,0,1,0,1,1,1,0,2,1,2,2,23,1,5,8,0
1,0,2,1,1,2,2,2,1,1,2,1,2,0,24,3,1,36,2,3,18,2
0,1,0,3,2,1,1,1,1,0,1,0,1,1,1,2,2,18,1,4,13,1
1,1,1,1,0,3,2,2,1,1,2,1,1,1,1,2,2,18,1,8,18,2
1,3,1,2,2,1,1,2,2,2,1,1,1,2,2,4,1,30,3,2,22,3
1,0,3,2,1,3,1,1,1,0,1,1,1,3,2,3,2,30,2,1,19,2
1,1,1,2,2,1,1,1,1,1,2,0,1,2,1,4,1,28,1,5,17,2
1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,3,2,23,1,2,6,0
3,3,3,3,3,3,3,3,3,1,3,3,3,2,1,2,2,22,1,6,39,4
1,0,3,1,0,2,1,1,0,1,1,3,1,1,2,3,2,63,2,2,16,2
2,1,3,3,1,1,3,1,3,3,1,2,3,3,2,2,1,27,1,1,30,4
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,2,22,1,5,12,1
2,3,3,3,3,3,3,3,3,2,3,3,3,2,43,2,1,28,2,3,39,4
3,3,3,3,3,3,3,3,3,1,3,3,2,3,26,4,1,22,1,6,39,4
3,2,0,1,2,1,1,2,1,2,0,0,0,3,2,2,2,19,1,2,18,2
1,1,1,2,1,1,0,0,1,1,1,1,0,0,1,3,2,36,1,3,11,1
1,0,2,1,1,0,1,3,0,2,2,2,0,2,1,3,1,30,1,4,17,2
0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,2,24,1,3,4,0
0,1,2,1,1,1,2,1,0,2,2,1,2,2,1,3,2,20,1,4,18,2
1,2,2,2,1,2,3,2,2,2,3,2,3,2,1,3,1,20,1,5,29,4
1,1,1,1,3,2,1,1,2,2,1,1,1,1,1,3,2,34,1,5,19,2
1,1,2,3,3,0,1,3,2,2,2,1,2,1,1,3,2,25,1,5,24,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,19,1,3,42,4
3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,1,27,1,5,42,4
1,1,2,2,1,2,1,1,2,1,3,2,2,3,2,1,1,18,1,4,24,3
3,3,0,3,3,3,2,3,3,3,0,2,0,3,1,4,2,23,1,4,31,4
3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,22,1,2,42,4
3,2,2,2,2,1,2,1,2,2,2,2,2,2,5,3,2,25,1,2,27,3
2,3,3,2,3,3,3,2,2,2,3,2,2,2,1,2,2,19,1,3,34,4
1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,2,2,19,1,1,11,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,44,2,2,22,1,6,42,4
3,3,2,3,3,3,3,3,3,3,3,2,3,3,1,3,2,21,1,2,40,4
2,2,2,1,2,2,1,2,1,1,2,2,2,2,1,2,2,21,1,5,24,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,36,2,3,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,26,3,2,30,1,6,3,0
0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,4,2,27,1,5,4,0
3,2,2,2,3,3,2,3,3,2,3,2,3,1,37,4,2,44,3,3,34,4
0,1,0,1,0,1,0,0,2,0,0,0,0,2,2,3,2,33,2,1,7,0
0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,3,2,21,1,3,4,0
0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,3,2,21,1,8,7,0
2,3,3,3,3,3,3,2,3,1,3,3,3,3,2,4,2,48,2,1,38,4
1,1,0,2,2,0,1,2,1,1,1,1,0,2,1,3,2,21,1,5,15,2
0,3,1,2,1,0,1,1,1,0,1,0,0,2,2,3,1,21,1,1,13,1
0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,2,2,20,1,3,6,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,2,26,1,4,2,0
3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,4,2,71,3,2,40,4
0,1,0,2,1,2,1,2,1,2,2,1,2,0,1,4,1,20,2,3,17,2
0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,3,2,20,1,5,6,0
0,1,1,1,0,1,0,1,1,0,0,1,0,2,1,4,2,24,1,2,9,0
2,0,1,2,2,0,1,1,2,2,2,3,3,2,1,3,2,18,1,5,23,3
2,3,3,3,3,3,3,2,2,3,3,3,3,3,1,2,2,19,1,1,39,4
1,2,2,3,2,3,2,2,3,1,3,2,2,2,2,3,2,26,2,4,30,4
2,2,2,3,2,3,2,2,2,2,3,3,2,2,1,2,2,20,1,4,32,4
0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,3,1,21,1,4,4,0
3,1,1,1,2,3,2,3,2,3,3,1,3,1,1,3,2,22,1,5,29,4
0,1,2,2,0,3,1,0,1,1,2,1,3,2,2,2,2,23,1,1,19,2
0,1,3,1,2,1,0,0,2,0,0,1,0,0,1,3,2,22,1,5,11,1
3,2,3,3,3,3,3,3,3,2,3,3,3,3,1,3,2,28,3,2,40,4
2,0,2,1,2,2,2,2,2,2,0,2,2,1,1,4,1,25,1,3,22,3
1,3,1,1,3,1,0,0,2,1,1,1,0,2,2,4,2,43,2,3,17,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,30,2,5,0,0
3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,4,2,23,1,6,41,4
0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,3,2,25,2,4,3,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,3,2,21,1,2,42,4
1,1,2,2,1,0,0,1,1,1,2,0,0,1,2,3,1,27,2,1,13,1
3,3,3,3,3,3,3,3,3,3,3,2,3,1,1,3,2,21,1,4,39,4
1,2,1,3,1,3,1,1,2,2,2,1,1,2,26,2,2,25,2,1,23,3
1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,2,2,20,1,2,9,0
0,1,1,3,1,3,3,0,1,2,2,1,2,2,1,3,2,21,1,4,22,3
3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,2,2,18,1,6,40,4
3,1,1,0,3,1,0,1,3,1,1,1,0,3,1,4,1,33,2,4,19,2
2,0,0,3,2,3,3,2,3,2,2,2,1,1,1,3,2,26,2,5,26,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,2,19,1,5,3,0
2,3,2,2,3,2,0,2,3,2,3,2,0,2,44,3,2,21,1,6,28,4
2,3,2,1,3,1,1,2,1,2,1,1,1,3,4,2,1,19,1,2,24,3
2,3,2,3,2,2,1,2,1,2,2,3,2,0,26,3,2,21,1,2,27,3
3,2,3,3,3,2,3,3,3,3,3,3,3,3,1,2,2,23,1,4,40,4
1,2,3,2,3,3,1,2,2,2,3,2,1,3,1,2,2,19,1,3,30,4
1,1,2,3,2,3,3,2,1,1,3,3,3,1,2,2,1,35,1,3,29,4
0,1,1,2,1,2,1,1,1,1,1,0,0,0,9,3,2,23,1,3,12,1
0,1,0,1,1,1,1,1,1,0,2,1,2,2,33,2,2,24,1,2,14,2
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,2,22,1,4,2,0
3,3,2,2,2,3,2,3,3,3,2,1,2,2,9,3,2,21,1,1,33,4
1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,20,1,9,16,2
3,3,3,3,3,3,3,3,3,3,3,2,3,1,1,2,2,20,1,3,39,4
1,0,0,2,0,0,0,0,1,0,0,1,0,0,1,4,2,24,2,5,5,0
1,2,3,1,1,3,1,1,1,1,3,3,2,0,1,3,1,25,1,5,23,3
2,3,3,3,2,2,2,2,3,1,2,1,2,3,2,3,1,40,3,2,31,4
0,1,0,1,3,2,0,1,1,1,1,0,0,1,1,3,2,27,1,5,12,1
1,1,1,3,3,1,1,1,1,3,1,1,0,3,26,2,2,24,1,5,21,3
1,3,1,1,1,1,1,1,1,1,0,1,1,1,1,4,2,41,3,10,15,2
3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,2,22,1,3,40,4
2,1,2,3,3,3,3,1,1,1,3,2,3,1,1,2,2,20,1,3,29,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,18,1,6,0,0
